id,block,sub,sub_addr,str_off,page,speaker,japanese,korean,note
48-00-14A2-00,48,0,7A4614,14A2,0,コロ吉,"コロ吉
「我が輩はコロ吉なり」{W}",,
48-00-14A2-01,48,0,7A4614,14A2,1,コロ吉,"コロ吉
「今、忍者の修行中なりよ」{W}",,
48-00-14E8-00,48,0,7A4614,14E8,0,仁蔵,"仁蔵
「忍者って結構マルチタイプの戦士な
　んだ」{W}",,
48-00-14E8-01,48,0,7A4614,14E8,1,仁蔵,"仁蔵
「巨大なガマガエルを召喚する召喚魔
　法は使えるし・・・」{W}",,
48-00-14E8-02,48,0,7A4614,14E8,2,仁蔵,"仁蔵
「火とんの術や水とんの術なんかの攻
　撃魔法も使えるし・・・」{W}",,
48-00-14E8-03,48,0,7A4614,14E8,3,仁蔵,"仁蔵
「素早さはどの種族にも負けないし・
　・・」{W}",,
48-00-14E8-04,48,0,7A4614,14E8,4,仁蔵,"仁蔵
「飛び道具の扱いも得意なんだ」{W}",,
48-00-1600-00,48,0,7A4614,1600,0,おちよ,"おちよ
「女の忍者は『くのいち』って呼ばれ
　ているのよ」{W}",,
48-00-1600-01,48,0,7A4614,1600,1,おちよ,"おちよ
「なぜって？」{W}",,
48-00-1600-02,48,0,7A4614,1600,2,おちよ,"おちよ
「『女』っていう漢字を分けると
　『くノ一』になるからなの」{W}",,
48-00-169C-00,48,0,7A4614,169C,0,彗蔵,"彗蔵
「・・・忍者の修行は厳しいでござる
　よ」{W}",,
48-00-16D0-00,48,0,7A4614,16D0,0,おとみ,"おとみ
「飯を炊くのも修行のうちってね」{W}",,
48-00-16D0-01,48,0,7A4614,16D0,1,おとみ,"おとみ
「女の修行は厳しいわ」{W}",,
48-00-171C-00,48,0,7A4614,171C,0,およね,"およね
「いらっしゃい」{W}",,
48-00-171C-01,48,0,7A4614,171C,1,およね,"およね
「なにかお入り用で？」{W}",,
48-00-1758-00,48,0,7A4614,1758,0,およね,"およね
「毎度おおきに」{W}",,
48-00-1774-00,48,0,7A4614,1774,0,輩蔵,"輩蔵
「・・・我が一族の者が操られてダオ
　スの手先になっている」{W}",,
48-00-1774-01,48,0,7A4614,1774,1,輩蔵,"輩蔵
「なんとも、くやしい話だ・・・」{W}",,
48-00-1774-02,48,0,7A4614,1774,2,輩蔵,"輩蔵
「しかし、本当にダオスの仕業なのだ
　ろうか？」{W}",,
48-00-1774-03,48,0,7A4614,1774,3,輩蔵,"輩蔵
「実は仲間から・・・」{W}",,
48-00-1774-04,48,0,7A4614,1774,4,輩蔵,"輩蔵
「巨大な目玉の化け物を見かけたとい
　う話を聞いたのだが・・・」{W}",,
48-00-1880-00,48,0,7A4614,1880,0,おきょう,"おきょう
「はようダオスを倒さへんと、とんで
　もないことになるで～」{W}",,
48-00-1880-01,48,0,7A4614,1880,1,おきょう,"おきょう
「・・・ほんまに」{W}",,
48-00-1880-02,48,0,7A4614,1880,2,おきょう,"おきょう
「あんさんらも、ごっつ大変やな～」{W}",,
48-00-1880-03,48,0,7A4614,1880,3,おきょう,"おきょう
「応援してるで～」{W}",,
48-00-1934-00,48,0,7A4614,1934,0,おふゆ,"おふゆ
「みそは作るのに手間と時間がかかる
　ので、いくつも持てないのさ」{W}",,
48-00-1934-01,48,0,7A4614,1934,1,おふゆ,"おふゆ
「持ってるみそを使ったら、またおい
　で」{W}",,
48-00-19B6-00,48,0,7A4614,19B6,0,おふゆ,"おふゆ
「みそおでんに必要な「みそ」はこの
　里でしか手に入らないよ」{W}",,
48-00-19B6-01,48,0,7A4614,19B6,1,おふゆ,"おふゆ
「みそは、作るのに手間と時間がかか
　るので、少し高いのさ」{W}",,
48-00-19B6-02,48,0,7A4614,19B6,2,おふゆ,"おふゆ
「そうさねぇ、ガルド通貨だと・・・
　８００００ガルドになるかねぇ」{W}",,
48-00-19B6-03,48,0,7A4614,19B6,3,,{COL:2}みそを買いますか？{COL:0},,
48-00-1AAE-00,48,0,7A4614,1AAE,0,おふゆ,"おふゆ
「みそは高級品だからねぇ・・・」{W}",,
48-00-1ADA-00,48,0,7A4614,1ADA,0,おふゆ,"おふゆ
「お金が足りないよ・・・」{W}",,
48-00-1B00-00,48,0,7A4614,1B00,0,,{COL:2}みそを手に入れました。{COL:0}{W},,
48-00-1B00-01,48,0,7A4614,1B00,1,おふゆ,"おふゆ
「おいしいおでんを作るんだよ」{W}",,
48-00-1B4A-00,48,0,7A4614,1B4A,0,おふゆ,"おふゆ
「わたしゃおでんを作るのが得意なん
　だよ」{W}",,
48-00-1B4A-01,48,0,7A4614,1B4A,1,おふゆ,"おふゆ
「そうだ、あんたたちにも作り方を教
　えてあげようね」{W}",,
48-00-1BC2-00,48,0,7A4614,1BC2,0,,"{COL:2}みそおでんを料理できるようになりま
した。{W}",,
48-00-1BC2-01,48,0,7A4614,1BC2,1,,"なお、みそおでんには料理熟練度によ
る付加ボーナスがありません。{W}",,
48-00-1BC2-02,48,0,7A4614,1BC2,2,,"どのキャラクターも、一度作るだけで
☆五つになります。{W}",,
48-00-1BC2-03,48,0,7A4614,1BC2,3,,{COL:0},,
48-00-1C72-00,48,0,7A4614,1C72,0,絵師,"絵師
「私は絵師です」{W}",,
48-00-1C72-01,48,0,7A4614,1C72,1,絵師,"絵師
「しかし・・・、『これだ！！』
　という絵が描けません」{W}",,
48-00-1C72-02,48,0,7A4614,1C72,2,絵師,"絵師
「どうしたらよいのでしょう？」{W}",,
48-00-1C72-03,48,0,7A4614,1C72,3,絵師,"絵師
「生活費も稼がなければならないのに
　・・・」{W}",,
48-00-1D28-00,48,0,7A4614,1D28,0,絵師,"絵師
「そうだッ！」{W}",,
48-00-1D28-01,48,0,7A4614,1D28,1,絵師,"絵師
「私の絵を買いませんか？」{W}",,
48-00-1D28-02,48,0,7A4614,1D28,2,絵師,"絵師
「３００００ガルドでいいです」{W}",,
48-00-1D28-03,48,0,7A4614,1D28,3,,{COL:3}買いますか？{COL:2},,
48-00-1D9C-00,48,0,7A4614,1D9C,0,絵師,"絵師
「そうですか・・・」{W}",,
48-00-1DBA-00,48,0,7A4614,1DBA,0,絵師,"絵師
「お金が足りないよ」{W}",,
48-00-1DBA-01,48,0,7A4614,1DBA,1,絵師,"絵師
「これ以上はまけられません」{W}",,
48-00-1DFC-00,48,0,7A4614,1DFC,0,,{COL:3}浮世絵を手に入れました。{COL:2}{W},,
48-00-1DFC-01,48,0,7A4614,1DFC,1,絵師,"絵師
「ありがとう、助かります」{W}",,
48-00-1E42-00,48,0,7A4614,1E42,0,すず,"{N6}
「お帰りですか？」{W}",,
48-00-1E42-01,48,0,7A4614,1E42,1,すず,"{N6}
「お送りします」{W}",,
48-00-1E42-02,48,0,7A4614,1E42,2,すず,"{N6}
「どこまで行きますか？」{W}",,
48-00-1E42-03,48,0,7A4614,1E42,3,,"１．トレントの森（里の入口）
２．エルフの集落
３．ユミルの森の入口",,
48-00-1EDA-00,48,0,7A4614,1EDA,0,すず,"{N6}
「ゆっくりしていって下さいね」{W}",,
48-00-1F02-00,48,0,7A4614,1F02,0,アーチェ,"{N3}
「じゃあ、あたしは先に行ってるよ」{W}",,
48-00-1F02-01,48,0,7A4614,1F02,1,アーチェ,"{N3}
「ユミルの森の入口で待ってるから」{W}",,
48-00-1F02-02,48,0,7A4614,1F02,2,アーチェ,"{N3}
「じゃあね」{W}",,
48-00-1F6C-00,48,0,7A4614,1F6C,0,すず,"{N6}
「それでは、行きますよ」{W}",,
48-00-1F8E-00,48,0,7A4614,1F8E,0,,{COL:3}完全回復しました。{COL:2}{W},,
48-00-1FAC-00,48,0,7A4614,1FAC,0,すず,"{N6}
「ようこそ、忍者の里へ」{W}",,
48-00-1FAC-01,48,0,7A4614,1FAC,1,すず,"{N6}
「忍者の里の頭領である、私のおじい
　ちゃんに会って下さい」{W}",,
48-00-2012-00,48,0,7A4614,2012,0,すず,"{N6}
「おじいちゃんはこの奥です」{W}",,
48-00-2012-01,48,0,7A4614,2012,1,クレス,"{N1}
「ここが頭領の家か・・・」{W}",,
48-00-2012-02,48,0,7A4614,2012,2,クラース,"{N4}
「なんていうか、独特な雰囲気のある
　家だな・・・」{W}",,
48-00-2096-00,48,0,7A4614,2096,0,クレス,"{N1}
「なっ、なんだーッ！？」{W}",,
48-00-2096-01,48,0,7A4614,2096,1,チェスター,"{N5}
「おいおい・・・、穴の底に竹槍があ
　るぞ・・・」{W}",,
48-00-2096-02,48,0,7A4614,2096,2,すず,"{N6}
「ごっ、ごめんなさい」{W}",,
48-00-2096-03,48,0,7A4614,2096,3,すず,"{N6}
「用心のために家の中にワナがたくさ
　んあるんです」{W}",,
48-00-2096-04,48,0,7A4614,2096,4,アーチェ,"{N3}
「そういう事は早く言ってよ！」{W}",,
48-00-2172-00,48,0,7A4614,2172,0,チェスター,"{N5}
「いいかげんにしてくれよな～」{W}",,
48-00-2172-01,48,0,7A4614,2172,1,クレス,"{N1}
「たっ・・・、たぶんもう大丈夫だよ
　・・・」{W}",,
48-00-21D0-00,48,0,7A4614,21D0,0,クラース,"{N4}
「{N1}・・・」{W}",,
48-00-21D0-01,48,0,7A4614,21D0,1,クラース,"{N4}
「油断しない方が・・・ッ！！」{W}",,
48-00-220E-00,48,0,7A4614,220E,0,ミント,"{N2}
「{N1}さん！」{W}",,
48-00-220E-01,48,0,7A4614,220E,1,クラース,"{N4}
「言わんこっちゃない・・・」{W}",,
48-00-224A-00,48,0,7A4614,224A,0,ミント,"{N2}
「{N1}さん・・・」{W}",,
48-00-224A-01,48,0,7A4614,224A,1,ミント,"{N2}
「大丈夫ですか？」{W}",,
48-00-224A-02,48,0,7A4614,224A,2,クレス,"{N1}
「あっ、ああ・・・」{W}",,
48-00-229C-00,48,0,7A4614,229C,0,？？？,"？？？
「わしがこの忍者の里の長をやっとる
　藤林乱蔵じゃ」{W}",,
48-00-229C-01,48,0,7A4614,229C,1,乱蔵,"乱蔵
「すまないことをしたのぅ」{W}",,
48-00-22FE-00,48,0,7A4614,22FE,0,乱蔵,"乱蔵
「{N6}！」{W}",,
48-00-22FE-01,48,0,7A4614,22FE,1,乱蔵,"乱蔵
「お客さんが来る時は仕掛けを外して
　おけと言っておいたではないか！」{W}",,
48-00-22FE-02,48,0,7A4614,22FE,2,すず,"{N6}
「ごっ、ごめんなさい・・・」{W}",,
48-00-2384-00,48,0,7A4614,2384,0,クレス,"{N1}
「きっ、気にしないで下さい」{W}",,
48-00-2384-01,48,0,7A4614,2384,1,乱蔵,"乱蔵
「しかし、そのままじゃ風邪をひいて
　しまうのぅ」{W}",,
48-00-2384-02,48,0,7A4614,2384,2,乱蔵,"乱蔵
「温泉にでも入りなさい」{W}",,
48-00-2384-03,48,0,7A4614,2384,3,乱蔵,"乱蔵
「話はそれからじゃ」{W}",,
48-00-2420-00,48,0,7A4614,2420,0,アーチェ,"{N3}
「わ～い、温泉、温泉～」{W}",,
48-00-2442-00,48,0,7A4614,2442,0,クレス,"{N1}
「へえ～、これが温泉か」{W}",,
48-00-2442-01,48,0,7A4614,2442,1,チェスター,"{N5}
「なんか硫黄のにおいがするな」{W}",,
48-00-248A-00,48,0,7A4614,248A,0,クラース,"{N4}
「いいねぇ～」{W}",,
48-00-24A2-00,48,0,7A4614,24A2,0,アーチェ,"{N3}
「{N2}、早くー！」{W}",,
48-00-24A2-01,48,0,7A4614,24A2,1,ミント,"{N2}
「今行きます」{W}",,
48-00-24D4-00,48,0,7A4614,24D4,0,ミント,"{N2}
「気持ちいいですね」{W}",,
48-00-24D4-01,48,0,7A4614,24D4,1,アーチェ,"{N3}
「もう最高ッ！」{W}",,
48-00-250A-00,48,0,7A4614,250A,0,アーチェ,"{N3}
「あーーーーーーッ！！！！」{W}",,
48-00-2530-00,48,0,7A4614,2530,0,ミント,"{N2}
「どっ、どうしました！？」{W}",,
48-00-2530-01,48,0,7A4614,2530,1,アーチェ,"{N3}
「{N2}の胸・・・」{W}",,
48-00-2530-02,48,0,7A4614,2530,2,アーチェ,"{N3}
「大きい～！！」{W}",,
48-00-2586-00,48,0,7A4614,2586,0,ミント,"{N2}
「えッ、あッ・・・」{W}",,
48-00-2586-01,48,0,7A4614,2586,1,ミント,"{N2}
「かっ、からかわないで下さい！」{W}",,
48-00-2586-02,48,0,7A4614,2586,2,アーチェ,"{N3}
「だって～、あたしぺったんこなんだ
　もん」{W}",,
48-00-2586-03,48,0,7A4614,2586,3,アーチェ,"{N3}
「うらやましいな～・・・」{W}",,
48-00-2622-00,48,0,7A4614,2622,0,ミント,"{N2}
「もうッ！」{W}",,
48-00-2638-00,48,0,7A4614,2638,0,チェスター,"{N5}
「・・・聞いたか？」{W}",,
48-00-2638-01,48,0,7A4614,2638,1,クレス,"{N1}
「なにを・・・？」{W}",,
48-00-2638-02,48,0,7A4614,2638,2,チェスター,"{N5}
「{N3}たちの話をだよ！」{W}",,
48-00-2638-03,48,0,7A4614,2638,3,チェスター,"{N5}
「こりゃ見ない手はないな」{W}",,
48-00-26B2-00,48,0,7A4614,26B2,0,クレス,"{N1}
「おっ、おい！」{W}",,
48-00-26B2-01,48,0,7A4614,26B2,1,クレス,"{N1}
「やめとけよッ！！」{W}",,
48-00-26E8-00,48,0,7A4614,26E8,0,クラース,"{N4}
「いいねぇ、若いってのは」{W}",,
48-00-26E8-01,48,0,7A4614,26E8,1,クレス,"{N1}
「感心してる場合じゃないよ！」{W}",,
48-00-2732-00,48,0,7A4614,2732,0,アーチェ,"{N3}
「この、スケベ大魔王がっ！！」{W}",,
48-00-275A-00,48,0,7A4614,275A,0,クレス,"{N1}
「だからやめとけって・・・」{W}",,
48-00-2780-00,48,0,7A4614,2780,0,,"{N2}、{N3}、{N5}は
それぞれ新たな称号を得ました。",,
48-00-27B4-00,48,0,7A4614,27B4,0,乱蔵,"乱蔵
「どうじゃ、さっぱりしたろう？」{W}",,
48-00-27B4-01,48,0,7A4614,27B4,1,クレス,"{N1}
「ええ、ありがとうございます」{W}",,
48-00-27B4-02,48,0,7A4614,27B4,2,乱蔵,"乱蔵
「世界を救う勇者殿に対する当然のも
　てなしじゃよ」{W}",,
48-00-27B4-03,48,0,7A4614,27B4,3,乱蔵,"乱蔵
「遠慮はいらんて」{W}",,
48-00-27B4-04,48,0,7A4614,27B4,4,乱蔵,"乱蔵
「うわさは聞いておる」{W}",,
48-00-27B4-05,48,0,7A4614,27B4,5,乱蔵,"乱蔵
「物の怪の長ダオス退治の旅をしてお
　られるとか・・・」{W}",,
48-00-27B4-06,48,0,7A4614,27B4,6,クラース,"{N4}
「なぜそれを？」{W}",,
48-00-27B4-07,48,0,7A4614,27B4,7,クラース,"{N4}
「ここは外界との接触を拒んでいると
　聞いていますが・・・」{W}",,
48-00-27B4-08,48,0,7A4614,27B4,8,乱蔵,"乱蔵
「それは表向きの顔・・・」{W}",,
48-00-27B4-09,48,0,7A4614,27B4,9,乱蔵,"乱蔵
「裏ではユークリッドやアルヴァニス
　タの隠密行動役じゃ」{W}",,
48-00-27B4-10,48,0,7A4614,27B4,10,クレス,"{N1}
「隠密・・・？」{W}",,
48-00-27B4-11,48,0,7A4614,27B4,11,乱蔵,"乱蔵
「スパイみたいなものじゃ」{W}",,
48-00-27B4-12,48,0,7A4614,27B4,12,乱蔵,"乱蔵
「我々は、裏の情報探索が主な業なん
　じゃ」{W}",,
48-00-29E6-00,48,0,7A4614,29E6,0,チェスター,"{N5}
「そしてオレたちも探られてる、って
　わけか」{W}",,
48-00-29E6-01,48,0,7A4614,29E6,1,チェスター,"{N5}
「あんまりいい気分はしないな」{W}",,
48-00-29E6-02,48,0,7A4614,29E6,2,ミント,"{N2}
「えッ・・・」{W}",,
48-00-29E6-03,48,0,7A4614,29E6,3,クレス,"{N1}
「{N5}！」{W}",,
48-00-29E6-04,48,0,7A4614,29E6,4,クレス,"{N1}
「口がすぎるぞッ！」{W}",,
48-00-2A88-00,48,0,7A4614,2A88,0,クラース,"{N4}
「いや、私も同感だ」{W}",,
48-00-2A88-01,48,0,7A4614,2A88,1,クラース,"{N4}
「最近ダオスの手先になった忍者がた
　くさん出没している」{W}",,
48-00-2A88-02,48,0,7A4614,2A88,2,クラース,"{N4}
「我々の周りでも・・・」{W}",,
48-00-2A88-03,48,0,7A4614,2A88,3,クラース,"{N4}
「探られているような感じがしてなら
　なかったんだ」{W}",,
48-00-2B44-00,48,0,7A4614,2B44,0,すず,"{N6}
「ちっ、違いますッ！」{W}",,
48-00-2B44-01,48,0,7A4614,2B44,1,すず,"{N6}
「あの人たちは・・・ッ！！」{W}",,
48-00-2B44-02,48,0,7A4614,2B44,2,乱蔵,"乱蔵
「{N6}・・・」{W}",,
48-00-2B44-03,48,0,7A4614,2B44,3,乱蔵,"乱蔵
「わしが説明しよう」{W}",,
48-00-2BBA-00,48,0,7A4614,2BBA,0,すず,"{N6}
「はい・・・」{W}",,
48-00-2BD2-00,48,0,7A4614,2BD2,0,乱蔵,"乱蔵
「実はのぅ、折り入っておぬしらに頼
　みがあるのじゃ」{W}",,
48-00-2BD2-01,48,0,7A4614,2BD2,1,クレス,"{N1}
「頼み・・・？」{W}",,
48-00-2BD2-02,48,0,7A4614,2BD2,2,乱蔵,"乱蔵
「ダオスは、やつはわしらの仲間をさ
　らい・・・」{W}",,
48-00-2BD2-03,48,0,7A4614,2BD2,3,乱蔵,"乱蔵
「戦闘員として洗脳しているらしいの
　じゃ」{W}",,
48-00-2BD2-04,48,0,7A4614,2BD2,4,クラース,"{N4}
「洗脳・・・、マインドコントロール
　か」{W}",,
48-00-2BD2-05,48,0,7A4614,2BD2,5,クラース,"{N4}
「やつも・・・、手段を選ばなくなっ
　たか・・・」{W}",,
48-00-2BD2-06,48,0,7A4614,2BD2,6,乱蔵,"乱蔵
「おぬしらの周りでの不穏な動きは、
　おそらくそ奴らのことだろう」{W}",,
48-00-2BD2-07,48,0,7A4614,2BD2,7,乱蔵,"乱蔵
「{N6}の両親も・・・」{W}",,
48-00-2BD2-08,48,0,7A4614,2BD2,8,乱蔵,"乱蔵
「ニ年前に行方不明になってな」{W}",,
48-00-2BD2-09,48,0,7A4614,2BD2,9,すず,"{N6}
「{SPD:10}・・・・・・・・・・・・{SPD:FF}」{W}",,
48-00-2BD2-10,48,0,7A4614,2BD2,10,乱蔵,"乱蔵
「ダオスをこの世から抹殺するという
　使命もあるが・・・」{W}",,
48-00-2BD2-11,48,0,7A4614,2BD2,11,乱蔵,"乱蔵
「この子の両親の捜索も、手伝っては
　くれぬか？」{W}",,
48-00-2E3A-00,48,0,7A4614,2E3A,0,乱蔵,"乱蔵
「{N6}の為にも・・・」{W}",,
48-00-2E5A-00,48,0,7A4614,2E5A,0,クレス,"{N1}
「どこまでできるかわかりませんが、
　やりましょう」{W}",,
48-00-2E98-00,48,0,7A4614,2E98,0,クラース,"{N4}
「やれやれ、困ったもんだな・・・
　{N1}のお人好しにも」{W}",,
48-00-2EDA-00,48,0,7A4614,2EDA,0,アーチェ,"{N3}
「なに言ってんのよ」{W}",,
48-00-2EDA-01,48,0,7A4614,2EDA,1,アーチェ,"{N3}
「そこがいいところなんじゃない▽」{W}",,
48-00-2F22-00,48,0,7A4614,2F22,0,乱蔵,"乱蔵
「名は父が銅蔵、母がおきよ」{W}",,
48-00-2F22-01,48,0,7A4614,2F22,1,乱蔵,"乱蔵
「つい最近の情報では・・・」{W}",,
48-00-2F22-02,48,0,7A4614,2F22,2,乱蔵,"乱蔵
「ユークリッドの周辺でそれらしき人
　物を見かけた、ということじゃ」{W}",,
48-00-2F22-03,48,0,7A4614,2F22,3,乱蔵,"乱蔵
「よろしくお頼み申します」{W}",,
48-00-2F22-04,48,0,7A4614,2F22,4,乱蔵,"乱蔵
「そうじゃ」{W}",,
48-00-2F22-05,48,0,7A4614,2F22,5,乱蔵,"乱蔵
「前金と言ってはなんじゃが・・・」{W}",,
48-00-3018-00,48,0,7A4614,3018,0,乱蔵,"乱蔵
「これは、我が家に伝わる秘伝の剣
　『ムラマサ』じゃ」{W}",,
48-00-3018-01,48,0,7A4614,3018,1,クレス,"{N1}
「いいのですか？」{W}",,
48-00-3018-02,48,0,7A4614,3018,2,乱蔵,"乱蔵
「かまわぬ」{W}",,
48-00-3018-03,48,0,7A4614,3018,3,乱蔵,"乱蔵
「使わなければ宝の持ち腐れじゃよ」{W}",,
48-00-30B0-00,48,0,7A4614,30B0,0,,ムラマサを手に入れました。{W},,
48-00-30CE-00,48,0,7A4614,30CE,0,,"{N1}は『{TITLE:189}』の
称号を得ました。{W}",,
48-00-30F4-00,48,0,7A4614,30F4,0,クレス,"{N1}
「うん、やはり温泉はいいな」{W}",,
48-00-30F4-01,48,0,7A4614,30F4,1,チェスター,"{N5}
「体の疲れが、一気に取れる気がする
　な・・・」{W}",,
48-00-30F4-02,48,0,7A4614,30F4,2,クラース,"{N4}
「ああ、まさに生き返った気分だな」{W}",,
48-00-317C-00,48,0,7A4614,317C,0,チェスター,"{N5}
「・・・ん？」{W}",,
48-00-317C-01,48,0,7A4614,317C,1,チェスター,"{N5}
「なんだ、{N1}？」{W}",,
48-00-317C-02,48,0,7A4614,317C,2,クレス,"{N1}
「{N5}、お前・・・」{W}",,
48-00-317C-03,48,0,7A4614,317C,3,クレス,"{N1}
「前よりも、たくましい体つきになっ
　た気がするな」{W}",,
48-00-3206-00,48,0,7A4614,3206,0,チェスター,"{N5}
「そうか？」{W}",,
48-00-3206-01,48,0,7A4614,3206,1,チェスター,"{N5}
「ここのところ、訓練を続けていたせ
　いかな」{W}",,
48-00-3206-02,48,0,7A4614,3206,2,クレス,"{N1}
「腕や胸の辺りなんか、見違えるよう
　だぞ」{W}",,
48-00-3286-00,48,0,7A4614,3286,0,アーチェ,"{N3}
「ねぇ、{N2}！」{W}",,
48-00-3286-01,48,0,7A4614,3286,1,アーチェ,"{N3}
「今の聞いた？」{W}",,
48-00-32B8-00,48,0,7A4614,32B8,0,ミント,"{N2}
「なっ、なんですか・・・？」{W}",,
48-00-32B8-01,48,0,7A4614,32B8,1,アーチェ,"{N3}
「{N1}たちの話をよ！」{W}",,
48-00-32B8-02,48,0,7A4614,32B8,2,アーチェ,"{N3}
「これは・・・」{W}",,
48-00-32B8-03,48,0,7A4614,32B8,3,アーチェ,"{N3}
「見ない手はないでしょ▽」{W}",,
48-00-3336-00,48,0,7A4614,3336,0,ミント,"{N2}
「あ、あの・・・」{W}",,
48-00-3336-01,48,0,7A4614,3336,1,ミント,"{N2}
「こういうことは・・・」{W}",,
48-00-3336-02,48,0,7A4614,3336,2,アーチェ,"{N3}
「いいからいいから♪」{W}",,
48-00-3336-03,48,0,7A4614,3336,3,アーチェ,"{N3}
「・・・だいたい、女湯だけのぞかれ
　るなんて不公平じゃん！」{W}",,
48-00-3336-04,48,0,7A4614,3336,4,ミント,"{N2}
「そういう問題では・・・」{W}",,
48-00-3336-05,48,0,7A4614,3336,5,アーチェ,"{N3}
「さて、見～ま～す～よ～」{W}",,
48-00-341A-00,48,0,7A4614,341A,0,すず,"{N6}
「{N4}さん」{W}",,
48-00-341A-01,48,0,7A4614,341A,1,すず,"{N6}
「お酒の用意ができました」{W}",,
48-00-341A-02,48,0,7A4614,341A,2,クラース,"{N4}
「ああ、ありがとう」{W}",,
48-00-341A-03,48,0,7A4614,341A,3,クラース,"{N4}
「ここに持ってきてくれ」{W}",,
48-00-341A-04,48,0,7A4614,341A,4,クレス,"{N1}
「{N4}さん」{W}",,
48-00-341A-05,48,0,7A4614,341A,5,クレス,"{N1}
「すっかりごきげんですね」{W}",,
48-00-34C4-00,48,0,7A4614,34C4,0,クレス,"{N1}
「・・・って、ああッ！」{W}",,
48-00-34E6-00,48,0,7A4614,34E6,0,アーチェ,"{N3}
「お、おーっす〃」{W}",,
48-00-34E6-01,48,0,7A4614,34E6,1,アーチェ,"{N3}
「みんな元気ぃ～？」{W}",,
48-00-351E-00,48,0,7A4614,351E,0,,{N5}は新しい称号を得ました。{W},,
48-00-353E-00,48,0,7A4614,353E,0,くのいち,"くのいち
「最近は平和だから、あまり裏の仕事
　はないのよ」{W}",,
48-00-357E-00,48,0,7A4614,357E,0,老忍者,"老忍者
「この里の自慢の温泉が壊れてしまっ
　てのぅ」{W}",,
48-00-357E-01,48,0,7A4614,357E,1,老忍者,"老忍者
「腰痛にはあの温泉が一番なんじゃ」{W}",,
48-00-357E-02,48,0,7A4614,357E,2,老忍者,"老忍者
「早く直して欲しいもんじゃ」{W}",,
48-00-360A-00,48,0,7A4614,360A,0,男の子,"男の子
「あ、頭領だ！」{W}",,
48-00-3626-00,48,0,7A4614,3626,0,女の子,"女の子
「あ、頭領様！」{W}",,
48-00-3626-01,48,0,7A4614,3626,1,女の子,"女の子
「こんにちは！」{W}",,
48-00-365C-00,48,0,7A4614,365C,0,忍者,"忍者
「世界が平和になるという事は良い事
　です」{W}",,
48-00-365C-01,48,0,7A4614,365C,1,忍者,"忍者
「でも、人類にとって共通の敵がいな
　くなったからといって・・・」{W}",,
48-00-365C-02,48,0,7A4614,365C,2,忍者,"忍者
「果たして、いつまでもこの平和は続
　くものなのでしょうか？」{W}",,
48-00-3722-00,48,0,7A4614,3722,0,忍者,"忍者
「先代頭領様より、お頭を受け継がれ
　た{N6}様は・・・」{W}",,
48-00-3722-01,48,0,7A4614,3722,1,忍者,"忍者
「先代に負けず劣らず、皆からの評判
　がすごくいいんです」{W}",,
48-00-3722-02,48,0,7A4614,3722,2,忍者,"忍者
「面倒見が良く、しっかり者で忍者と
　しての能力も高い・・・」{W}",,
48-00-3722-03,48,0,7A4614,3722,3,忍者,"忍者
「その上、器量も良い」{W}",,
48-00-3722-04,48,0,7A4614,3722,4,忍者,"忍者
「はぁ、{N6}様・・・▽」{W}",,
48-00-382A-00,48,0,7A4614,382A,0,くのいち,"くのいち
「この人ッたら毎日こんなことばっか
　り言ってるんだから・・・」{W}",,
48-00-3878-00,48,0,7A4614,3878,0,女の子,"女の子
「あ、頭領。また旅にでるの？」{W}",,
48-00-3878-01,48,0,7A4614,3878,1,女の子,"女の子
「私も連れてって～」{W}",,
48-00-38C0-00,48,0,7A4614,38C0,0,老忍者,"老忍者
「最近は食べることだけが楽しみでの
　う」{W}",,
48-00-38F6-00,48,0,7A4614,38F6,0,忍者,"忍者
「世の中が平和になった今、修行する
　必要はあるのだろうか・・・」{W}",,
48-00-3942-00,48,0,7A4614,3942,0,男の子,"男の子
「うぁ～ん、ねぇちゃんがさんまとっ
　た～～！！」{W}",,
48-00-3980-00,48,0,7A4614,3980,0,女の子,"女の子
「あたしさんま好きなのよね」{W}",,
48-00-39A8-00,48,0,7A4614,39A8,0,忍者,"忍者
「・・・さんまを返してあげなさい」{W}",,
48-00-39D4-00,48,0,7A4614,39D4,0,くのいち,"くのいち
「あら、火がつかない・・・」{W}",,
48-00-39D4-01,48,0,7A4614,39D4,1,くのいち,"くのいち
「とうとう壊れたのかしら」{W}",,
48-00-3A24-00,48,0,7A4614,3A24,0,アーチェ,"{N3}
「{N6}ちゃ～ん、いる～？」{W}",,
48-00-3A24-01,48,0,7A4614,3A24,1,すず,"{N6}
「{N3}さん！」{W}",,
48-00-3A24-02,48,0,7A4614,3A24,2,アーチェ,"{N3}
「へへへっ、久しぶりだね！
　{N6}ちゃん！」{W}",,
48-00-3A24-03,48,0,7A4614,3A24,3,すず,"{N6}
「はい！」{W}",,
48-00-3A24-04,48,0,7A4614,3A24,4,すず,"{N6}
「今日はどうしたんですか？」{W}",,
48-00-3A24-05,48,0,7A4614,3A24,5,アーチェ,"{N3}
「ちょっとね・・・、手伝って欲しい
　ことがあるんだ」{W}",,
48-00-3A24-06,48,0,7A4614,3A24,6,アーチェ,"{N3}
「今から一緒に来てくれない？」{W}",,
48-00-3A24-07,48,0,7A4614,3A24,7,すず,"{N6}
「もちろんです！」{W}",,
